order_id,sales,quantity,discount,profit
CA-2017-116519,904.9,5,0,253.372
CA-2017-116645,155.94,6,0,45.2226
CA-2017-116680,1491.616,14,0.4,96.7288
CA-2017-116715,678.1,13,0,208.8102
CA-2017-116855,504.9,5,0,80.784
CA-2017-116939,177.55,5,0,47.9385
CA-2017-116946,193.634,14,1.1,-197.232
CA-2017-116953,552,10,0.2,34.5
CA-2017-116988,1433.19,11,0,294.3627
CA-2017-117009,21.96,2,0,6.1488
CA-2017-117023,116.48,12,0,31.6896
CA-2017-117044,31.072,10,0.4,9.71
CA-2017-117079,863.88,3,0.2,107.985
CA-2017-117114,518.68,7,0.4,41.379
CA-2017-117128,32.67,9,0,15.1389
CA-2017-117156,8.856,3,0.2,2.8782
CA-2017-117198,659.9,2,0,217.767
CA-2017-117212,2110.72,23,0.4,299.1056
CA-2017-117240,13.128,3,0.2,4.2666
CA-2017-117261,54.32,4,0,0.5432
CA-2017-117324,1816.36,16,0,419.3294
CA-2017-117394,19.04,4,0.2,-1.428
CA-2017-117401,865,19,0,220.951
CA-2017-117422,171.848,7,1.1,12.5556
CA-2017-117436,10.36,2,0,5.0764
CA-2017-117443,189.712,8,1,41.6096
CA-2017-117457,3955.507,46,0.75,431.8162
CA-2017-117485,291.96,4,0,102.186
CA-2017-117513,399.672,7,0.2,-14.9877
CA-2017-117632,551.038,12,0.4,2.634
CA-2017-117646,266.52,7,0.6,29.9409
CA-2017-117653,91.275,1,0.5,-67.5435
CA-2017-117667,588.008,24,1.1,-20.3828
CA-2017-117695,13.76,2,0,6.3296
CA-2017-117702,1071.74,11,0,281.054
CA-2017-117807,104.85,1,0,50.328
CA-2017-117821,63.92,2,0.2,19.176
CA-2017-117863,17.608,3,0.2,7.2895
CA-2017-117870,193.974,9,0.8,-34.2405
CA-2017-117926,69.48,1,0,20.844
CA-2017-117933,35.91,3,0,9.6957
CA-2017-117947,283.774,17,0.2,90.7187
CA-2017-118003,498.15,7,0,65.2902
CA-2017-118017,306.36,38,1.6,50.2934
CA-2017-118122,13.904,2,0.2,4.5188
CA-2017-118136,14.8,3,0,5.612
CA-2017-118199,805.99,15,0.2,226.0716
CA-2017-118213,240.15,14,0,115.5072
CA-2017-118346,399.95,5,0,143.982
CA-2017-118360,42.93,9,0,19.3185
CA-2017-118367,47.98,2,0,23.99
CA-2017-118402,243.92,5,0.2,-54.882
CA-2017-118437,169.28,4,0,50.6437
CA-2017-118521,37.94,2,0,18.2112
CA-2017-118542,55.488,9,0.2,25.4442
CA-2017-118577,150.18,4,0,72.0864
CA-2017-118640,78.504,3,0.8,2.9992
CA-2017-118668,16.59,1,0,5.8065
CA-2017-118724,1629.712,11,0.2,123.654
CA-2017-118731,126.656,10,0.2,43.9322
CA-2017-118773,397.744,10,2.4,-436.2648
CA-2017-118857,196.45,5,0,70.722
CA-2017-118864,119.96,1,0.2,7.4975
CA-2017-118885,695.944,7,0.4,-21.5982
CA-2017-118892,4416.174,9,0.3,-630.882
CA-2017-119004,105.408,10,0.6,20.7748
CA-2017-119011,351.66,12,0.2,79.3908
CA-2017-119193,631.599,8,1.1,93.1809
CA-2017-119284,2851.424,26,1.4,256.6675
CA-2017-119305,173.8,5,0,43.45
CA-2017-119389,60.312,3,0.2,5.2773
CA-2017-119424,91.416,6,0.2,18.3282
CA-2017-119452,1805.88,6,0,523.7052
CA-2017-119494,523.392,3,0.2,52.3392
CA-2017-119564,22.77,3,0,9.7911
CA-2017-119578,916.14,7,0,85.5834
CA-2017-119655,183.42,11,0,88.7728
CA-2017-119669,5.67,3,0,0.1134
CA-2017-119746,240.368,8,1,16.8148
CA-2017-119809,3859.488,19,0.2,1255.2411
CA-2017-119914,243.16,2,0,72.948
CA-2017-120019,594.5,4,0,88.4765
CA-2017-120061,155.372,2,0.3,-35.5136
CA-2017-120168,806.05,17,0.2,228.1843
CA-2017-120222,92.394,6,0.2,36.267
CA-2017-120327,45.92,4,0,21.5824
CA-2017-120376,2283.43,15,0,577.1258
CA-2017-120404,623.93,7,0,181.5081
CA-2017-120614,37.52,4,0,18.0096
CA-2017-120705,147.184,2,0.2,-29.4368
CA-2017-120719,34.76,5,0.2,11.297
CA-2017-120761,91.96,4,0,39.5428
CA-2017-120894,28.08,3,0.2,5.265
CA-2017-120936,495.3,5,0,128.778
CA-2017-120999,147.168,4,0.2,16.5564
CA-2017-121027,2340.06,11,0,595.74
CA-2017-121048,988.204,22,0.4,155.0037
CA-2017-121083,847.46,17,0,262.1854
CA-2017-121125,205.744,4,0.6,14.2053
CA-2017-121160,65.84,15,2.6,-34.463
CA-2017-121195,264.32,2,0.2,19.824
CA-2017-121216,57.984,16,1,-64.352
CA-2017-121258,380.136,8,0.2,48.3464
CA-2017-121293,477.092,17,1.2,-46.1199
CA-2017-121300,693.13,15,1.5,-123.2742
CA-2017-121314,251.64,3,0.2,88.074
CA-2017-121398,424.172,5,0.2,54.53
CA-2017-121412,29.328,3,0.2,3.666
CA-2017-121419,771.8,6,0,199.606
CA-2017-121468,31.968,4,0.2,2.3976
CA-2017-121489,994.464,14,0.2,84.8382
CA-2017-121503,871.028,10,0.6,142.2009
CA-2017-121538,88.768,2,0.2,31.0688
CA-2017-121559,4472.32,20,0,1372.366
CA-2017-121580,522.79,7,0,147.521
CA-2017-121615,75.9,10,0,24.8724
CA-2017-121643,344.704,2,0.2,38.7792
CA-2017-121678,1.824,1,0.7,-1.3984
CA-2017-121706,356.79,7,0,99.9012
CA-2017-121741,750.68,2,0,37.534
CA-2017-121790,2113.567,11,1.1,209.1466
CA-2017-121804,72.8,5,0,19.656
CA-2017-121818,52.696,10,0.4,4.4919
CA-2017-121839,1169.694,3,0.4,-253.4337
CA-2017-121853,878.816,13,0.4,180.272
CA-2017-121888,1081.69,13,0,338.0639
CA-2017-121909,54.816,3,0.2,17.8152
CA-2017-122007,90.86,7,0,26.3494
CA-2017-122028,10.782,3,0.7,-7.9068
CA-2017-122035,1107.68,22,0,329.9336
CA-2017-122056,181.86,7,0,50.9208
CA-2017-122077,109.208,5,0.4,13.8944
CA-2017-122105,95.92,8,0,25.8984
CA-2017-122112,24.448,4,0.2,8.8624
CA-2017-122154,284.19,7,1.1,79.625
CA-2017-122175,153.41,14,0,57.7628
CA-2017-122196,391.98,2,0,113.6742
CA-2017-122280,18.76,2,0,9.0048
CA-2017-122308,271.764,2,0.1,60.392
CA-2017-122364,1365.48,6,0.4,252.378
CA-2017-122490,3321.278,23,0.4,354.8955
CA-2017-122504,821.514,10,0.2,80.4282
CA-2017-122539,422.909,13,1.2,-28.9195
CA-2017-122595,282.688,7,1,46.9312
CA-2017-122644,29.392,4,0.4,6.539
CA-2017-122693,1245.86,7,0,361.2994
CA-2017-122700,220.752,8,0.4,-40.4712
CA-2017-122707,503.22,6,0,11.1036
CA-2017-122735,69.66,9,0,31.347
CA-2017-122763,330.768,9,0.4,121.9116
CA-2017-122770,261.52,19,0,83.5272
CA-2017-122798,122.53,6,0,36.2185
CA-2017-122945,17.31,3,0,5.193
CA-2017-122987,80.564,7,0.9,-12.0292
CA-2017-122994,359.97,3,0,79.1934
CA-2017-123001,284.984,12,0.2,52.325
CA-2017-123022,367.53,8,0.2,114.387
CA-2017-123029,159.98,2,0,47.994
CA-2017-123036,296.952,6,0.6,-47.51
CA-2017-123043,28.416,5,0.4,9.0204
CA-2017-123071,10.368,2,0.2,3.6288
CA-2017-123085,1219.792,11,0.2,423.7296
CA-2017-123134,129.93,3,0,12.993
CA-2017-123239,91.032,3,0.2,-2.2758
CA-2017-123246,10.64,4,0,2.7664
CA-2017-123351,80.48,1,0,24.144
CA-2017-123372,2059.85,13,0,530.9545
CA-2017-123491,1993.772,30,0.4,557.3313
CA-2017-123624,82.95,5,0,29.0325
CA-2017-123638,191.646,3,0.1,31.941
CA-2017-123659,23.12,4,0,11.3288
CA-2017-123687,234.2,5,0,63.3048
CA-2017-123701,27.76,4,0,9.9936
CA-2017-123778,186.784,8,0.2,57.3264
CA-2017-123967,2690.74,14,0.2,247.7558
CA-2017-123981,65.99,1,0,17.1574
CA-2017-124086,203.983,2,0.15,16.7986
CA-2017-124114,0.556,1,0.8,-0.9452
CA-2017-124191,8.856,3,0.6,-6.8634
CA-2017-124205,1038.26,17,0,265.5332
CA-2017-124261,34.24,8,0,9.9296
CA-2017-124296,712.85,7,0,300.5338
CA-2017-124401,317.624,10,0.4,82.8389
CA-2017-124436,770.21,15,0.6,35.7941
CA-2017-124576,54.896,2,0.2,18.5274
CA-2017-124597,32.088,8,0.6,10.4073
CA-2017-124674,327.7328,2,0.32,-14.4588
CA-2017-124716,168.58,7,0,80.2436
CA-2017-124744,536.48,15,0,262.8752
CA-2017-124765,723.92,5,0.2,-81.441
CA-2017-124828,9.552,3,0.2,1.5522
CA-2017-124898,184.66,7,0,84.9436
CA-2017-124940,47.904,1,0.2,-2.994
CA-2017-125101,67.78,2,0,16.945
CA-2017-125115,106.104,5,0.4,23.9727
CA-2017-125199,456.512,15,0.8,-40.1114
CA-2017-125269,83.214,6,1,-36.4485
CA-2017-125290,40.28,6,0,15.7488
CA-2017-125367,13.92,3,0.2,4.35
CA-2017-125381,107.97,3,0,22.6737
CA-2017-125388,89.26,7,0,23.2076
CA-2017-125451,1169.98,22,0.6,-54.1212
CA-2017-125472,253.86,6,0,38.7854
CA-2017-125640,3.304,1,0.2,1.0738
CA-2017-125745,19.52,2,0.2,5.368
CA-2017-125752,41.424,2,0.2,8.2848
CA-2017-125878,1.788,3,0.8,-3.0396
CA-2017-125913,427.592,11,0.2,-6.8909
CA-2017-125990,39.624,3,0.2,13.8684
CA-2017-126046,12.39,3,0,5.6994
CA-2017-126067,1278.158,16,0.4,295.5762
CA-2017-126074,275.65,22,0,107.6926
CA-2017-126123,40.852,10,1.6,-66.0118
CA-2017-126144,285.576,4,0.4,-57.1152
CA-2017-126221,209.3,2,0,56.511
CA-2017-126242,323.71,10,0,83.3585
CA-2017-126354,119.178,5,0.9,37.7656
CA-2017-126382,35.168,7,0.2,9.6712
CA-2017-126396,85.2,6,0.2,20.235
CA-2017-126438,14.88,2,0,3.72
CA-2017-126536,102.83,6,0.2,37.3526
CA-2017-126550,81.4,5,0,21.164
CA-2017-126634,94.2,5,0,39.564
CA-2017-126662,479.984,2,0.2,89.997
CA-2017-126676,7.98,3,0,3.9102
CA-2017-126718,4.91,1,0,2.4059
CA-2017-126774,4.89,1,0,2.0049
CA-2017-126788,470.376,3,0.2,52.9173
CA-2017-126865,92.94,3,0,41.823
CA-2017-126914,776.08,5,0.4,48.49
CA-2017-126928,34.05,3,0,9.534
CA-2017-126956,87.52,13,0,35.0868
CA-2017-127026,1239.833,18,0.1,362.3067
CA-2017-127096,300.904,1,0.2,11.2839
CA-2017-127117,74.45,5,0,20.1015
CA-2017-127180,13716.458,18,0.2,4597.1657
CA-2017-127264,7.056,3,0.2,2.205
CA-2017-127285,102.656,5,0.4,32.949
CA-2017-127306,175.086,19,2,19.9304
CA-2017-127313,116.512,8,0.4,16.183
CA-2017-127397,1443.72,10,0.4,253.1925
CA-2017-127432,4189.38,13,0,1455.5515
CA-2017-127460,298.464,6,0.2,26.1156
CA-2017-127474,512.368,9,1.2,146.2936
CA-2017-127516,64.784,1,0.2,-12.9568
CA-2017-127621,26.88,8,0.2,9.744
CA-2017-127656,30.32,4,0,11.8248
CA-2017-127705,30.41,3,0.6,1.7575
CA-2017-127712,6.208,2,0.2,0.6984
CA-2017-127726,209.88,8,0,57.5508
CA-2017-127782,891.504,11,1,-181.3609
CA-2017-127803,26.16,4,0,12.8184
CA-2017-127922,24.288,4,0.4,8.184
CA-2017-127929,181.95,3,0,38.2095
CA-2017-128041,598.16,8,0,149.1876
CA-2017-128076,481.524,6,0.4,61.6942
CA-2017-128160,36.672,2,0.2,11.46
CA-2017-128265,1247.64,3,0,349.3392
CA-2017-128300,406.94,10,0,196.9132
CA-2017-128328,338.86,17,0,156.541
CA-2017-128335,74.89,8,0,35.1983
CA-2017-128363,2382.926,28,1.9,-1145.1882
CA-2017-128370,369.536,5,0.4,29.4214
CA-2017-128426,4.24,5,0.8,-6.36
CA-2017-128475,71.98,2,0,15.1158
CA-2017-128629,18.84,3,0,7.9128
CA-2017-128699,47.992,1,0.2,7.1988
CA-2017-128734,850.92,7,0.4,107.2194
CA-2017-128755,629.86,11,0,189.9348
CA-2017-128769,81.568,2,0.2,7.1372
CA-2017-128783,248.82,9,0,84.4272
CA-2017-128853,908.82,9,0,227.205
CA-2017-128944,921.228,18,0.7,-34.6341
CA-2017-128965,562.702,32,0.2,59.4879
CA-2017-129000,501.81,3,0,0
CA-2017-129021,4590.344,28,1,358.546
CA-2017-129028,127.95,3,0,21.7515
CA-2017-129294,540.934,16,0.4,165.2813
CA-2017-129357,504.59,14,0,208.8213
CA-2017-129378,413.784,20,0.6,91.3466
CA-2017-129462,740.59,8,0,210.1648
CA-2017-129490,419.136,4,0.2,-57.6312
CA-2017-129567,17.456,2,0.2,5.8914
CA-2017-129581,128.85,3,0,3.8655
CA-2017-129707,8.896,4,0.2,0.6672
CA-2017-129805,7.4,2,0,3.034
CA-2017-129833,43.85,10,0,20.483
CA-2017-129910,59.76,1,0,16.7328
CA-2017-130036,1132.56,17,0.4,213.939
CA-2017-130043,31.872,8,0.2,11.5536
CA-2017-130106,12.62,4,0,3.5764
CA-2017-130141,582.304,8,0.9,-31.4912
CA-2017-130148,38.38,8,0,17.4192
CA-2017-130211,582.07,5,0,78.0919
CA-2017-130302,895.944,7,0.2,190.3881
CA-2017-130309,544.38,3,0,157.8702
CA-2017-130351,199.73,11,0,74.8437
CA-2017-130386,779.16,15,0.6,28.2711
CA-2017-130505,673.344,3,0.3,-76.9536
CA-2017-130526,33.568,8,0.8,-53.7088
CA-2017-130631,88.06,7,0,30.142
CA-2017-130715,17.9,5,0,8.771
CA-2017-130764,652.505,9,0.35,41.291
CA-2017-130771,127.688,3,0.4,16.0696
CA-2017-130834,16.272,3,0.2,5.2884
CA-2017-130841,1170.564,9,0.4,108.0536
CA-2017-130904,22.744,9,0.4,2.5149
CA-2017-130967,53.982,3,0.4,-10.7964
CA-2017-131016,56.512,4,0.4,-2.416
CA-2017-131037,210.008,1,0.2,2.6251
CA-2017-131156,25.472,4,0.2,7.6416
CA-2017-131212,39.792,9,0.4,13.8042
CA-2017-131233,253.128,6,0.4,12.5904
CA-2017-131254,1729.286,14,1.3,-2330.2698
CA-2017-131282,251.112,9,1,-426.274
CA-2017-131303,62.65,5,0,29.4455
CA-2017-131366,319.532,9,0.6,68.2117
CA-2017-131492,95.388,16,0.2,26.4606
CA-2017-131618,23.888,10,1.8,-15.52
CA-2017-131625,114.9,5,0,39.066
CA-2017-131632,5.248,2,0.2,0.5904
CA-2017-131653,5.22,2,0,2.4012
CA-2017-131695,270.8,8,0,76.8951
CA-2017-131807,753.112,22,0.6,-14.0445
CA-2017-131828,1051.912,7,0.4,116.1207
CA-2017-131954,654.242,22,0.6,164.4266
CA-2017-132122,228.92,5,0.2,14.3075
CA-2017-132178,832.96,10,0,65.272
CA-2017-132185,52.344,6,0.4,5.1249
CA-2017-132199,504.506,18,2.2,-164.4722
CA-2017-132213,109.968,14,0.4,12.048
CA-2017-132234,547.3,13,0,175.136
CA-2017-132262,151.96,4,0,41.5092
CA-2017-132290,933.408,4,0.3,-173.3472
CA-2017-132339,387.99,1,0,182.3553
CA-2017-132346,100.94,7,0,33.3102
CA-2017-132353,323.976,3,0.2,20.2485
CA-2017-132430,45.888,4,0.2,9.1776
CA-2017-132437,65.12,4,0,16.9312
CA-2017-132521,158.28,6,0.2,44.3996
CA-2017-132584,53.72,4,0,13.9672
CA-2017-132619,193.95,3,0,9.6975
CA-2017-132647,178.21,7,0,45.7104
CA-2017-132682,490.392,9,0.6,59.4036
CA-2017-132738,16.752,3,0.4,6.0726
CA-2017-132934,201.262,8,0.2,33.5956
CA-2017-132955,102.93,3,0,48.3771
CA-2017-132976,114.376,15,0.8,24.6492
CA-2017-133004,638.73,9,0,166.0698
CA-2017-133046,297.99,14,0,61.673
CA-2017-133067,11.598,5,1.4,-9.0582
CA-2017-133074,55.86,7,0,27.93
CA-2017-133095,117.62,10,0,58.4284
CA-2017-133102,143.808,15,2.1,-123.5122
CA-2017-133207,57.568,4,0.2,5.7568
CA-2017-133235,271.96,5,0.2,16.9975
CA-2017-133249,145.9,5,0,62.737
CA-2017-133256,564.38,13,0,143.4358
CA-2017-133263,3098.61,10,0,1488.0236
CA-2017-133333,22.72,4,0,10.224
CA-2017-133431,28.47,8,0.2,11.2293
CA-2017-133487,152.94,3,0,41.2938
CA-2017-133501,5.184,1,0.2,1.8144
CA-2017-133620,11.21,1,0,3.363
CA-2017-133641,48.69,9,0,23.8581
CA-2017-133648,87.688,11,0.6,25.2553
CA-2017-133718,73.512,12,0.2,33.5007
CA-2017-133823,101.062,11,0.2,43.9519
CA-2017-133865,3359.952,6,0.2,1049.985
CA-2017-133928,4.572,4,0.7,-3.81
CA-2017-134096,399.53,8,0.9,26.978
CA-2017-134152,129.6,9,0,17.676
CA-2017-134173,20.736,4,0.2,7.2576
CA-2017-134194,160.162,26,2.8,-122.6016
CA-2017-134285,19.104,6,0.4,6.6864
CA-2017-134306,45.08,7,0,18.79
CA-2017-134404,177.636,6,0.6,-31.9742
CA-2017-134418,12.42,3,0,5.2164
CA-2017-134439,15.96,2,0,7.98
CA-2017-134495,269.4,12,0.8,-20.9436
CA-2017-134565,719.408,18,0.4,197.9385
CA-2017-134607,22.58,2,0,5.8708
CA-2017-134635,79.14,3,0,36.4044
CA-2017-134649,22.63,9,0,7.6137
CA-2017-134796,148.48,2,0.2,16.704
CA-2017-134810,272.232,6,0.4,47.8908
CA-2017-134838,57.51,6,0,15.5277
CA-2017-134845,2613.309,22,3,-3424.3546
CA-2017-134880,44.784,1,0.2,16.2342
CA-2017-134915,972.08,17,1.2,76.7596
CA-2017-134978,15.92,5,0.2,5.373
CA-2017-135034,95.984,2,0.2,5.999
CA-2017-135069,231.776,7,0.4,28.3668
CA-2017-135076,436.704,6,0.2,-38.2116
CA-2017-135111,28.38,6,0,13.559
CA-2017-135167,4.26,1,0,1.7466
CA-2017-135279,760.8,17,0,116.9461
CA-2017-135307,164.34,5,0,52.5888
CA-2017-135377,287.976,3,0.2,7.1994
CA-2017-135419,486.368,4,0.2,36.4776
CA-2017-135587,372.64,8,0,113.1792
CA-2017-135650,143.728,2,0.2,-32.3388
CA-2017-135692,253.3856,8,0.52,-30.5176
CA-2017-135783,18.28,2,0,6.2152
CA-2017-135860,376.1,20,0,68.8809
CA-2017-135909,5325.884,13,0.4,1938.3776
CA-2017-135937,882.99,22,1.5,-142.1216
CA-2017-136000,40.176,3,0.2,14.5638
CA-2017-136007,80.36,10,0.2,25.522
CA-2017-136063,10.192,7,0.2,1.0192
CA-2017-136238,16.032,3,0.2,5.6112
CA-2017-136308,1919.976,3,0.2,215.9973
CA-2017-136350,449.454,5,0.1,82.4374
CA-2017-136364,130.602,10,0.6,12.0803
CA-2017-136448,684.11,12,2,-378.9308
CA-2017-136497,13.71,5,0.7,-10.054
CA-2017-136511,347.58,3,0,17.379
CA-2017-136539,106.0208,4,0.52,-8.8792
CA-2017-136609,115.296,3,0.2,40.3536
CA-2017-136623,101.752,11,0.4,14.7089
CA-2017-136651,183.38,15,0.2,64.6962
CA-2017-136672,49.08,3,0,4.908
CA-2017-136826,14.016,3,0.2,4.7304
CA-2017-136875,166.44,3,0,79.8912
CA-2017-136882,477.3,5,0,138.417
CA-2017-137001,14.7,7,0,4.116
CA-2017-137022,811.28,8,0,24.3384
CA-2017-137085,312.552,9,0.2,101.5794
CA-2017-137099,374.376,3,0.2,46.797
CA-2017-137323,96.36,6,0,25.0536
CA-2017-137344,40.29,3,0,10.4754
CA-2017-137365,95.976,3,0.2,-10.7973
CA-2017-137414,386.62,13,0.2,38.2379
CA-2017-137421,9.344,2,0.2,1.8688
CA-2017-137428,222.032,11,0.6,31.0424
CA-2017-137449,738.7052,8,1.42,-190.5318
CA-2017-137456,15.92,2,0,7.0048
CA-2017-137463,420.234,20,0.2,110.207
CA-2017-137470,12.96,2,0,6.3504
CA-2017-137498,298,16,0.2,9.467
CA-2017-137505,435.168,4,0.4,7.3248
CA-2017-137582,11.808,3,0.2,4.1328
CA-2017-137596,3480.96,13,0,1234.3688
CA-2017-137624,241.424,2,0.2,-36.2136
CA-2017-137631,751.984,2,0.2,84.5982
CA-2017-137785,458.43,5,0.3,-124.431
CA-2017-137876,95.52,6,0,36.4112
CA-2017-137918,97.3,7,0,28.217
CA-2017-138149,1100.62,13,0.2,367.0544
CA-2017-138156,147.568,2,0.2,-3.6892
CA-2017-138163,50.94,3,0,14.2632
CA-2017-138289,5802.7,14,0,2602.0939
CA-2017-138310,431.928,9,0.2,64.7892
CA-2017-138380,1000.02,7,0,290.0058
CA-2017-138422,14.352,3,0.2,5.2026
CA-2017-138464,133.576,13,0.2,45.6732
CA-2017-138548,97.84,2,0,25.4384
CA-2017-138611,123.588,12,1.1,13.1952
CA-2017-138618,10.368,2,0.2,3.6288
CA-2017-138779,29.664,6,0.4,8.0316
CA-2017-138870,74.88,6,0,32.6776
CA-2017-138975,2361.52,23,0,617.5645
CA-2017-139080,138.432,16,0.4,31.0752
CA-2017-139199,927.44,7,0,252.709
CA-2017-139304,136.526,12,0.2,44.767
CA-2017-139311,205.296,21,1.4,3.8082
CA-2017-139353,273.088,8,0.6,2.3374
CA-2017-139402,432.405,8,0.9,136.8195
CA-2017-139416,15.008,2,0.2,1.5008
CA-2017-139437,87.92,4,0,0.8792
CA-2017-139444,9.856,4,0.2,3.4496
CA-2017-139493,15.92,5,0.2,2.786
CA-2017-139619,95.616,2,0.2,9.5616
CA-2017-139661,9.64,2,0,3.6632
CA-2017-139717,656.64,10,0.4,68.3856
CA-2017-139773,188.552,7,0.3,-2.6936
CA-2017-139787,35.4,5,0,13.452
CA-2017-139822,98.6,4,0,21.61
CA-2017-139913,142.92,21,0,56.6044
CA-2017-139948,7.904,2,0.2,2.1736
CA-2017-140053,545.85,9,0,114.6285
CA-2017-140088,301.96,2,0,33.2156
CA-2017-140151,14052.48,9,0,6734.472
CA-2017-140186,304.046,13,0.4,74.0986
CA-2017-140242,415.152,10,0.4,77.2803
CA-2017-140298,94.508,7,1.2,-19.1493
CA-2017-140326,849.846,15,0.7,-111.468
CA-2017-140480,469.66,23,0,127.4088
CA-2017-140494,111.96,4,0,21.2724
CA-2017-140508,114.848,4,0.2,35.89
CA-2017-140515,381.36,7,0,106.7808
CA-2017-140536,7.04,4,0,2.0416
CA-2017-140585,286.485,5,0.35,61.2374
CA-2017-140627,303.32,14,0.6,-34.4301
CA-2017-140676,225.61,17,0,91.8274
CA-2017-140760,69.264,11,0.4,23.841
CA-2017-140781,39.816,3,0.2,7.4655
CA-2017-140802,68.712,7,0.4,15.6534
CA-2017-140844,200.94,10,0,56.2874
CA-2017-140872,1111.698,25,2.1,48.0533
CA-2017-140949,496.634,43,0.2,140.9972
CA-2017-140963,823.725,12,0.35,2.0525
CA-2017-141103,89.95,5,0,43.176
CA-2017-141117,374.618,26,1.8,-386.2183
CA-2017-141138,111.79,7,0,43.5981
CA-2017-141201,148.257,3,0.15,15.6978
CA-2017-141425,384.592,2,0.2,-81.7258
CA-2017-141439,3083.94,14,0,905.6228
CA-2017-141446,18,1,0,3.24
CA-2017-141481,61.44,3,0,16.5888
CA-2017-141572,247.44,8,0,101.4504
CA-2017-141614,20.736,4,0.2,7.2576
CA-2017-141663,7.92,5,0.2,1.683
CA-2017-141705,517.405,5,0.3,-81.3065
CA-2017-141719,239.96,5,0.2,83.986
CA-2017-141733,2049.534,10,0.1,568.1281
CA-2017-141747,16.06,1,0,4.1756
CA-2017-141782,268.576,4,0.2,90.6444
CA-2017-141789,1793.98,2,0,843.1706
CA-2017-141873,364.388,14,0.6,3.6844
CA-2017-141929,711.394,8,0.4,219.5875
CA-2017-141992,164.768,3,0.4,-31.7978
CA-2017-142034,1331.82,13,0,469.614
CA-2017-142090,2165.658,10,0.6,-571.6885
CA-2017-142125,60.72,11,0,29.922
CA-2017-142174,89.568,2,0.2,32.4684
CA-2017-142293,89.97,3,0,37.7874
CA-2017-142328,50.04,6,0,25.02
CA-2017-142342,1295.025,17,0.15,255.237
CA-2017-142391,199.8,10,0,71.928
CA-2017-142461,204.6664,1,0.32,-6.0196
CA-2017-142489,21.99,5,0.8,-32.985
CA-2017-142622,911.82,12,0.4,8.863
CA-2017-142636,446.996,11,0.2,92.6086
CA-2017-142643,175.37,6,0,79.5342
CA-2017-142671,11.52,5,0.7,-7.68
CA-2017-142776,12.68,4,0,6.0864
CA-2017-142867,24.048,9,1,-18.8316
CA-2017-142888,70.98,1,0,20.5842
CA-2017-142909,182.55,2,0.5,-135.087
CA-2017-143021,138.382,10,0.6,-11.0713
CA-2017-143035,462.52,10,0,91.8899
CA-2017-143063,1645.87,17,0,438.6804
CA-2017-143084,33.3,10,0,13.065
CA-2017-143112,5509.142,10,0.1,1398.3494
CA-2017-143126,521.96,2,0,88.7332
CA-2017-143217,18.24,3,0,8.5728
CA-2017-143245,916.59,6,0,260.5332
CA-2017-143252,129.29,8,0,33.8443
CA-2017-143259,466.842,14,0.4,34.6365
CA-2017-143294,10.688,2,0.2,3.7408
CA-2017-143329,41.37,3,0,17.3754
CA-2017-143343,16.4,5,0,4.756
CA-2017-143378,697.612,16,1.3,-41.105
CA-2017-143434,19.76,4,0,8.2992
CA-2017-143455,10.368,2,0.2,3.6288
CA-2017-143567,3291.07,19,0,829.6397
CA-2017-143574,694.67,14,0,201.7916
CA-2017-143651,23.1,2,0,6.93
CA-2017-143658,109.9,5,0,32.97
CA-2017-143665,59.62,11,0,28.6036
CA-2017-143686,1418.21,9,0,608.1851
CA-2017-143756,701.96,2,0,168.4704
CA-2017-143798,321.248,4,0.4,26.9448
CA-2017-143861,17.088,2,0.2,1.068
CA-2017-144036,35.712,8,0.2,2.232
CA-2017-144064,78.04,15,1.2,14.977
CA-2017-144113,73.56,3,0.4,11.9676
CA-2017-144225,164.88,3,0,80.7912
CA-2017-144365,11.68,4,0,5.256
CA-2017-144456,220.056,8,0.4,19.2549
CA-2017-144463,474.43,11,0,199.2606
CA-2017-144484,438.96,9,0,125.4976
CA-2017-144491,1875.128,11,1.12,-98.0704
CA-2017-144498,817.829,20,1.1,57.6973
CA-2017-144526,691.476,8,1.1,-167.366
CA-2017-144568,23.55,5,0,1.1775
CA-2017-144589,384.176,8,0.2,138.4773
CA-2017-144596,318.96,9,0,149.9112
CA-2017-144638,91.726,8,1,4.23
CA-2017-144680,33.62,5,0.8,-90.774
CA-2017-144694,253.824,6,0.4,87.9882
CA-2017-144750,83.88,1,0.2,29.358
CA-2017-144820,20.64,5,0.2,2.322
CA-2017-144827,124.36,2,0,33.5772
CA-2017-144848,400.61,4,0,51.6661
CA-2017-144862,167.638,12,0.6,44.7732
CA-2017-144883,50.4,8,0,23.184
CA-2017-144904,562.026,15,0.1,118.9848
CA-2017-144932,118.32,9,0.6,28.923
CA-2017-145037,237.64,8,0,113.8064
CA-2017-145093,2.112,2,0.8,-3.3792
CA-2017-145128,526.45,5,0,31.587
CA-2017-145142,210.98,2,0,21.098
CA-2017-145219,2970.432,9,0.4,1041.9132
CA-2017-145226,433.78,12,0,51.5692
CA-2017-145233,1020.263,19,1.5,91.39
CA-2017-145275,14.94,3,0,6.8724
CA-2017-145310,7.824,1,0.2,2.934
CA-2017-145338,4.768,2,0.2,0.4768
CA-2017-145429,291.988,7,0.4,47.8326
CA-2017-145443,177.2,5,0,83.284
CA-2017-145506,136.26,9,0,5.4504
CA-2017-145653,498.26,7,0,134.5302
CA-2017-145660,7.712,2,0.2,1.7352
