customer_id,dim_segment_id,dim_city_id,dim_state_id,dim_region_id
JF-15415,SG01,C491,S26,R03
RD-19480,SG01,C86,S16,R04
ES-14080,SG02,C81,S31,R04
KN-16390,SG02,C184,S40,R04
VP-21760,SG02,C39,S25,R04
CS-11950,SG01,C46,S02,R02
KB-16600,SG02,C05,S05,R02
AJ-10945,SG01,C02,S02,R02
PO-18865,SG01,C523,S31,R04
DP-13105,SG02,C343,S07,R03
CC-12670,SG01,C68,S03,R01
SJ-20125,SG03,C21,S16,R04
SF-20200,SG01,C124,S17,R02
RM-19375,SG01,C141,S43,R04
KM-16375,SG03,C13,S06,R03
FH-14275,SG02,C35,S11,R03
DG-13300,SG02,C61,S23,R02
SC-20845,SG01,C524,S11,R03
BD-11500,SG01,C312,S18,R01
LP-17080,SG01,C94,S17,R02
NP-18700,SG01,C21,S16,R04
DP-13105,SG02,C11,S10,R04
LC-17140,SG01,C21,S16,R04
MH-17785,SG02,C221,S17,R02
SC-20305,SG01,C02,S02,R02
MH-17620,SG02,C13,S06,R03
JC-15775,SG01,C05,S05,R02
RD-19810,SG03,C116,S04,R01
SC-20695,SG02,C13,S06,R03
JO-15145,SG02,C199,S16,R04
VW-21775,SG02,C115,S06,R03
BP-11185,SG02,C62,S06,R03
SC-20725,SG01,C98,S17,R02
BM-11785,SG01,C11,S10,R04
CD-11920,SG01,C148,S02,R02
GM-14680,SG01,C11,S10,R04
BW-11065,SG01,C21,S16,R04
RE-19405,SG01,C240,S25,R04
HR-14770,SG03,C109,S03,R01
TP-21565,SG02,C225,S06,R03
KB-16315,SG01,C246,S15,R03
AC-10660,SG01,C105,S15,R03
DN-13690,SG01,C252,S27,R03
CC-12430,SG03,C253,S05,R02
TS-21340,SG01,C09,S02,R02
MO-17800,SG03,C259,S05,R02
RP-19855,SG02,C02,S02,R02
BW-11110,SG02,C248,S04,R01
SJ-20500,SG01,C09,S02,R02
EH-14125,SG03,C81,S02,R02
BS-11590,SG02,C104,S01,R01
JS-16030,SG01,C39,S25,R04
JC-15775,SG01,C47,S14,R04
JM-15265,SG02,C05,S05,R02
CD-12280,SG01,C21,S16,R04
JM-15265,SG02,C23,S11,R03
SS-20410,SG01,C525,S11,R03
HG-14845,SG01,C62,S06,R03
BC-11125,SG03,C11,S10,R04
MY-18295,SG02,C13,S06,R03
NF-18385,SG01,C321,S49,R04
NB-18655,SG02,C268,S31,R04
EM-13960,SG01,C33,S22,R02
MF-17665,SG02,C115,S20,R01
CM-12385,SG01,C09,S02,R02
EC-14050,SG01,C269,S27,R03
BO-11350,SG02,C388,S27,R03
VM-21835,SG01,C134,S02,R02
AB-10060,SG03,C383,S15,R03
CM-12235,SG01,C159,S07,R03
KW-16570,SG01,C09,S02,R02
MM-17920,SG01,C411,S16,R04
RD-19900,SG01,C364,S13,R03
LM-17065,SG01,C21,S16,R04
CS-11845,SG02,C23,S11,R03
KT-16480,SG01,C62,S06,R03
BE-11410,SG01,C234,S07,R03
NF-18475,SG03,C109,S03,R01
DL-13315,SG01,C23,S11,R03
MS-17710,SG01,C257,S25,R04
MM-18055,SG01,C09,S02,R02
SG-20605,SG01,C23,S11,R03
PB-18805,SG03,C05,S05,R02
AC-10615,SG02,C487,S06,R03
MR-17545,SG03,C05,S05,R02
BF-11215,SG03,C62,S06,R03
BW-11200,SG01,C21,S16,R04
TS-21610,SG01,C23,S11,R03
AS-10045,SG02,C09,S02,R02
AA-10375,SG01,C206,S35,R04
PS-18970,SG03,C43,S17,R02
RP-19270,SG02,C13,S06,R03
NC-18625,SG02,C39,S15,R03
SC-20020,SG01,C11,S10,R04
BD-11560,SG03,C25,S18,R01
SM-20950,SG02,C267,S23,R02
EB-14110,SG01,C39,S25,R04
HP-14815,SG03,C04,S39,R04
EB-14170,SG01,C13,S06,R03
SM-20905,SG01,C47,S25,R04
CG-12040,SG03,C02,S02,R02
TG-21640,SG01,C68,S03,R01
DK-12835,SG02,C10,S09,R03
MB-17305,SG01,C39,S25,R04
SF-20065,SG01,C226,S02,R02
PS-18760,SG01,C53,S06,R03
RS-19870,SG03,C11,S10,R04
SB-20185,SG01,C21,S16,R04
HJ-14875,SG03,C67,S13,R03
SV-20815,SG02,C101,S03,R01
BE-11410,SG01,C04,S02,R02
AZ-10750,SG01,C321,S11,R03
HD-14785,SG03,C23,S11,R03
BF-11005,SG03,C46,S06,R03
HZ-14950,SG01,C21,S16,R04
FC-14245,SG03,C302,S02,R02
TP-21130,SG01,C25,S22,R02
EB-13705,SG02,C512,S06,R03
JP-15520,SG01,C187,S37,R01
TD-20995,SG01,C174,S18,R01
DM-13345,SG02,C31,S16,R04
HG-14965,SG02,C153,S25,R04
BF-11080,SG01,C21,S16,R04
CS-11950,SG01,C26,S36,R01
BD-11320,SG01,C351,S02,R02
MZ-17515,SG02,C05,S05,R02
BS-11380,SG02,C257,S25,R04
DA-13450,SG03,C153,S25,R04
ME-17725,SG01,C62,S06,R03
MH-17785,SG02,C271,S06,R03
BT-11440,SG01,C67,S13,R03
MM-17920,SG01,C47,S25,R04
NM-18520,SG01,C21,S16,R04
MH-17455,SG01,C32,S12,R03
TC-21295,SG01,C232,S32,R04
MH-17785,SG02,C05,S05,R02
JH-15985,SG01,C04,S04,R01
CM-12715,SG02,C05,S05,R02
FO-14305,SG01,C221,S17,R02
MW-18220,SG01,C526,S12,R03
MS-17365,SG01,C02,S02,R02
HP-14815,SG03,C94,S17,R02
CS-12505,SG01,C226,S02,R02
ME-17320,SG03,C444,S02,R02
MS-17770,SG01,C09,S02,R02
KH-16690,SG02,C170,S02,R02
LC-16885,SG01,C02,S02,R02
AF-10870,SG01,C527,S02,R02
AH-10465,SG01,C28,S20,R01
GK-14620,SG02,C248,S04,R01
KL-16645,SG01,C66,S02,R02
JL-15850,SG01,C13,S06,R03
GM-14500,SG01,C330,S02,R02
MC-17635,SG02,C103,S15,R03
CS-12490,SG02,C21,S16,R04
EP-13915,SG01,C09,S02,R02
FW-14395,SG02,C02,S02,R02
KA-16525,SG01,C71,S02,R02
SC-20050,SG03,C82,S06,R03
PG-18895,SG01,C103,S18,R01
PO-18850,SG01,C13,S06,R03
SM-20950,SG02,C55,S30,R04
SC-20695,SG02,C25,S25,R04
HK-14890,SG02,C67,S13,R03
BT-11485,SG03,C11,S10,R04
KM-16660,SG01,C76,S02,R02
SP-20920,SG01,C528,S02,R02
LB-16795,SG03,C41,S14,R04
JS-16030,SG01,C09,S02,R02
CS-11950,SG01,C02,S02,R02
MD-17350,SG01,C11,S10,R04
DB-13270,SG03,C11,S10,R04
AT-10735,SG01,C13,S06,R03
DK-13375,SG01,C153,S10,R04
CS-12250,SG02,C125,S07,R03
JF-15565,SG01,C21,S16,R04
TW-21025,SG03,C21,S16,R04
TB-21250,SG01,C42,S11,R03
SC-20380,SG01,C395,S46,R02
KM-16720,SG01,C91,S32,R04
EB-14170,SG01,C05,S05,R02
JE-15715,SG01,C02,S02,R02
NC-18535,SG02,C410,S18,R01
NF-18475,SG03,C156,S09,R03
EP-13915,SG01,C71,S02,R02
JJ-15445,SG01,C47,S14,R04
BE-11410,SG01,C35,S11,R03
BH-11710,SG01,C23,S11,R03
EM-13810,SG02,C19,S39,R04
NZ-18565,SG03,C05,S05,R02
LC-16870,SG01,C103,S18,R01
SF-20965,SG02,C09,S02,R02
KM-16375,SG03,C529,S37,R01
ML-17395,SG02,C05,S05,R02
DB-13660,SG01,C210,S30,R04
LW-17215,SG01,C355,S13,R03
SC-20050,SG03,C147,S03,R01
PF-19225,SG01,C119,S33,R01
LF-17185,SG01,C53,S06,R03
CL-12565,SG01,C86,S16,R04
EM-13825,SG02,C268,S31,R04
ME-17725,SG01,C104,S01,R01
BG-11035,SG01,C410,S18,R01
CJ-12010,SG01,C13,S06,R03
KH-16360,SG01,C13,S06,R03
SH-19975,SG02,C23,S11,R03
CS-12490,SG02,C168,S25,R04
JK-15730,SG01,C530,S02,R02
PJ-19015,SG01,C21,S16,R04
AP-10720,SG03,C03,S03,R01
JW-15955,SG01,C254,S04,R01
PT-19090,SG01,C23,S11,R03
TB-21595,SG01,C33,S22,R02
CB-12025,SG01,C523,S31,R04
AG-10495,SG02,C85,S03,R01
JS-15685,SG02,C21,S16,R04
NF-18385,SG01,C36,S04,R01
SC-20305,SG01,C487,S06,R03
CY-12745,SG02,C25,S25,R04
WB-21850,SG01,C190,S06,R03
DL-12865,SG01,C86,S02,R02
RE-19450,SG01,C28,S11,R03
EH-13765,SG02,C530,S02,R02
GA-14515,SG01,C39,S33,R01
HR-14770,SG03,C103,S15,R03
EA-14035,SG02,C531,S25,R04
MH-17455,SG01,C23,S11,R03
NP-18685,SG03,C216,S25,R04
BE-11455,SG03,C139,S25,R04
JK-15370,SG01,C21,S16,R04
CC-12100,SG03,C139,S25,R04
LL-16840,SG01,C319,S33,R01
KE-16420,SG02,C02,S02,R02
SG-20605,SG01,C241,S15,R03
CA-12265,SG01,C21,S16,R04
RD-19585,SG01,C457,S16,R04
VG-21805,SG02,C81,S31,R04
SH-19975,SG02,C159,S07,R03
MM-17920,SG01,C23,S11,R03
JF-15415,SG01,C23,S11,R03
LP-17095,SG01,C55,S25,R04
MP-18175,SG03,C25,S25,R04
SC-20845,SG01,C104,S23,R02
DP-13000,SG01,C239,S06,R03
KD-16615,SG02,C126,S02,R02
RP-19855,SG02,C103,S01,R01
KN-16390,SG02,C444,S02,R02
TM-21010,SG01,C293,S24,R03
MY-18295,SG02,C519,S06,R03
AT-10435,SG03,C60,S25,R04
JF-15490,SG01,C23,S11,R03
DH-13075,SG02,C21,S16,R04
IM-15055,SG01,C09,S02,R02
KH-16510,SG01,C273,S02,R02
JK-15205,SG01,C222,S16,R04
AS-10240,SG01,C11,S10,R04
SC-20575,SG01,C396,S35,R04
CP-12340,SG02,C02,S02,R02
NS-18640,SG02,C21,S16,R04
JL-15835,SG01,C09,S02,R02
MD-17350,SG01,C126,S02,R02
RD-19660,SG03,C05,S05,R02
NH-18610,SG02,C11,S10,R04
HW-14935,SG02,C246,S15,R03
KN-16705,SG03,C107,S16,R04
AJ-10945,SG01,C433,S17,R02
CL-12700,SG03,C160,S01,R01
CM-12655,SG03,C13,S06,R03
RB-19435,SG01,C136,S31,R04
MP-17470,SG03,C215,S33,R01
RC-19960,SG01,C13,S06,R03
AP-10720,SG03,C02,S02,R02
SW-20455,SG01,C241,S29,R01
TB-21055,SG01,C55,S25,R04
RC-19960,SG01,C355,S13,R03
DV-13465,SG01,C86,S16,R04
ML-17410,SG01,C02,S02,R02
RA-19885,SG02,C418,S33,R01
TB-21400,SG01,C101,S03,R01
DB-13060,SG01,C117,S02,R02
CC-12220,SG01,C224,S02,R02
